#Step 1
170.089722463 111.061432549 54.4482319255 11.4711119889 0.380808937761 -2.70247060271
#Step 3
176.104234831 112.169718416 54.5503017264 13.5032319788 0.710577221898 -2.82540101848
#Step 5
170.398430939 112.279265967 53.7660945569 12.3450081797 0.97533652538 -3.53978973416
#Step 7
169.002275422 114.051546178 54.7792041768 12.5245409334 0.453436498286 -3.47496124767
#Step 9
166.770007744 111.67636756 53.7418874579 13.2691578472 0.489763621137 -4.59218039173
